date,open,close,high,low,volume
2016-03-16,230.22,228.61,232.5,225.0,24250.97
2016-03-17,230.0,229.56,234.1,228.3,28820.95
2016-03-18,232.0,226.0,232.26,225.78,70568.94
2016-03-21,226.66,231.98,232.02,226.65,38547.45
2016-03-22,232.26,234.49,238.18,231.5,41766.61
2016-03-23,235.2,234.97,237.0,232.68,21412.06
2016-03-24,235.0,242.66,245.4,231.3,62068.02
2016-03-25,242.5,244.98,249.79,241.02,44756.16
2016-03-28,244.98,249.58,253.38,244.98,48337.65
2016-03-29,249.6,248.11,251.0,244.44,36688.05
2016-03-30,249.0,248.66,250.4,245.48,27782.6
2016-03-31,249.84,247.64,250.3,246.99,19457.34
2016-04-01,248.95,245.09,250.49,244.54,25146.07
2016-04-05,243.0,245.52,247.5,243.0,25047.85
2016-04-06,245.8,257.21,257.6,245.8,48424.92
2016-04-07,256.89,254.11,257.48,252.62,25536.39
2016-04-08,252.0,249.86,255.89,248.2,23156.02
2016-04-11,250.5,243.72,255.18,243.5,119284.68
2016-04-12,243.7,244.92,245.0,242.1,23339.09
2016-04-13,245.4,242.24,248.63,241.7,54274.25
2016-04-14,242.38,242.76,244.83,241.0,28664.37
2016-04-15,242.64,244.9,244.98,241.2,19029.26
2016-04-18,242.8,243.68,246.0,242.5,18593.04
2016-04-19,244.59,243.18,245.19,241.45,14236.68
2016-04-20,243.19,238.44,244.4,235.8,33708.5
2016-04-21,240.5,240.37,242.3,238.3,29672.22
2016-04-22,241.0,247.4,247.88,240.37,35459.38
2016-04-25,247.12,244.52,248.1,243.3,24990.28
2016-04-26,244.95,243.86,246.88,243.0,15156.68
2016-04-27,244.5,244.88,245.48,243.49,13915.1
2016-04-28,245.83,246.44,246.74,244.0,17156.55
2016-04-29,247.39,251.2,252.43,247.39,46079.49
2016-05-03,250.55,260.0,262.28,250.55,56474.86
2016-05-04,260.0,256.21,262.39,255.99,28636.26
2016-05-05,256.5,257.77,258.15,255.5,13517.89
2016-05-06,257.31,252.22,258.52,251.12,27173.69
2016-05-09,250.13,250.82,252.8,249.01,27799.18
2016-05-10,249.5,252.08,254.0,249.11,33505.89
2016-05-11,252.35,256.87,260.48,252.35,49277.13
2016-05-12,254.02,255.96,256.56,252.0,18894.11
2016-05-13,255.98,250.96,258.9,250.5,28145.61
2016-05-16,250.86,251.63,251.8,247.3,22202.73
2016-05-17,251.01,250.03,252.4,249.83,11785.69
2016-05-18,249.08,244.44,251.85,243.1,28380.34
2016-05-19,245.16,245.77,248.5,244.5,20889.43
2016-05-20,246.84,251.26,252.18,244.32,25501.57
2016-05-23,249.72,254.2,254.99,249.72,18706.18
2016-05-24,254.41,251.94,255.21,250.1,11674.4
2016-05-25,254.48,251.86,254.94,251.01,17785.34
2016-05-26,251.99,252.71,253.8,249.2,18120.26
2016-05-27,252.72,252.44,254.69,251.38,13230.44
2016-05-30,251.5,256.13,256.5,250.0,29806.92
2016-05-31,256.0,264.47,266.62,255.2,53949.65
2016-06-01,265.4,263.79,265.5,263.0,21876.69
2016-06-02,263.01,267.74,268.68,263.01,24760.76
2016-06-03,267.0,283.89,286.74,266.4,64798.13
2016-06-06,282.0,276.05,283.0,275.0,37261.66
2016-06-07,276.5,277.85,278.49,275.01,18753.53
2016-06-08,276.4,274.28,277.86,273.5,23882.09
2016-06-13,273.35,267.06,276.66,266.25,37775.06
2016-06-14,267.71,272.75,273.8,267.71,25587.29
2016-06-15,270.71,276.49,277.8,270.21,27322.01
2016-06-16,274.86,274.02,277.8,273.78,19643.57
2016-06-17,273.6,278.26,282.49,273.6,24705.18
2016-06-20,279.77,276.11,279.86,274.0,19019.26
2016-06-21,277.04,273.81,277.94,273.0,16749.33
2016-06-22,273.77,278.44,279.36,272.77,20884.48
2016-06-23,279.97,276.44,279.97,274.88,13984.51
2016-06-24,275.28,273.77,277.0,267.2,20129.51
2016-06-27,275.0,287.68,292.3,275.0,63642.69
2016-06-28,287.02,288.21,289.66,286.32,24282.23
2016-06-29,287.55,288.18,289.45,284.2,28147.6
2016-06-30,290.02,291.92,298.2,290.02,38022.4
2016-07-01,287.2,286.17,291.88,284.0,26014.95
2016-07-04,287.0,293.9,295.4,286.0,29488.64
2016-07-05,295.03,300.58,303.1,295.03,41707.73
2016-07-06,299.8,317.19,318.0,299.01,47347.7
2016-07-07,315.8,316.91,326.8,312.08,50725.2
2016-07-08,313.53,309.91,315.5,306.16,45545.63
2016-07-11,309.03,315.14,324.0,309.03,57481.67
2016-07-12,315.76,324.73,326.6,315.0,53119.45
2016-07-13,323.03,317.19,324.73,315.05,53448.28
2016-07-14,316.09,317.09,320.8,315.2,29230.85
2016-07-15,317.12,317.52,318.03,315.06,26811.01
2016-07-18,317.5,316.21,319.5,315.66,23352.89
2016-07-19,315.5,308.11,316.3,305.55,41431.66
2016-07-20,308.62,308.56,310.87,307.5,17733.84
2016-07-21,310.15,314.38,317.6,309.0,33009.49
2016-07-22,312.9,307.92,315.2,307.38,28871.45
2016-07-25,307.6,311.26,314.19,307.0,23623.53
2016-07-26,309.01,319.04,319.5,308.5,35555.67
2016-07-27,319.85,314.01,320.6,308.3,39228.06
2016-07-28,312.0,316.05,319.3,311.5,39643.99
2016-07-29,315.08,313.15,318.88,313.0,29007.37
2016-08-01,313.0,306.96,313.95,305.0,31701.85
2016-08-02,307.25,306.21,310.5,302.85,26541.42
2016-08-03,307.0,306.82,307.9,304.15,24039.07
2016-08-04,306.85,306.3,308.33,304.22,21793.64
2016-08-05,306.49,305.93,308.37,305.03,20308.48
2016-08-08,306.15,308.1,308.3,303.06,22007.4
2016-08-09,308.17,315.75,317.67,306.42,39289.67
2016-08-10,315.05,313.81,316.5,313.33,20944.71
2016-08-11,314.38,316.77,321.57,314.01,31939.72
2016-08-12,317.4,316.97,317.4,314.01,23352.83
2016-08-15,315.8,318.78,321.69,314.15,34110.13
2016-08-16,322.0,309.52,322.48,308.0,88378.69
2016-08-17,309.6,308.16,310.97,306.5,43754.06
2016-08-18,307.95,306.43,309.65,305.13,31005.99
2016-08-19,305.8,306.48,307.45,304.8,19140.91
2016-08-22,306.13,307.32,309.58,306.0,20812.7
2016-08-23,307.33,306.88,309.04,305.8,19914.26
2016-08-24,307.02,305.28,307.49,303.83,22779.42
2016-08-25,305.2,303.01,305.38,300.07,25362.58
2016-08-26,303.14,301.45,304.55,300.4,21436.45
2016-08-29,308.0,307.53,308.8,305.2,38055.57
2016-08-30,307.0,305.86,308.5,304.67,21170.52
2016-08-31,306.7,310.19,310.76,305.54,40401.44
2016-09-01,309.7,308.71,312.0,308.25,17185.97
2016-09-02,308.0,305.78,309.45,304.88,18572.24
2016-09-05,306.2,308.5,309.0,305.81,19138.7
2016-09-06,308.5,309.94,310.36,308.35,20625.83
2016-09-07,309.68,306.6,309.68,305.5,29645.15
2016-09-08,305.21,305.82,306.5,304.41,16705.78
2016-09-09,306.65,304.63,306.86,304.0,16222.51
2016-09-12,302.0,298.06,304.0,297.77,38238.81
2016-09-13,299.95,300.43,300.97,299.3,16255.88
2016-09-14,300.1,299.57,302.2,298.01,18527.65
2016-09-19,300.05,300.13,301.57,299.88,12852.1
2016-09-20,300.78,294.96,300.8,294.0,34892.6
2016-09-21,295.06,294.05,295.39,289.11,39037.23
2016-09-22,294.3,296.98,299.98,294.01,29606.17
2016-09-23,297.02,297.68,298.95,295.4,12671.9
2016-09-26,297.0,288.73,297.01,288.55,37176.08
2016-09-27,288.88,291.17,291.98,288.76,17915.82
2016-09-28,291.79,288.41,291.79,287.56,22360.01
2016-09-29,287.85,290.98,293.0,287.85,23705.69
2016-09-30,290.0,297.91,299.63,290.0,29603.5
2016-10-10,298.51,302.96,303.86,298.51,21103.62
2016-10-11,304.0,308.92,309.0,303.0,41736.75
2016-10-12,308.5,305.82,308.5,304.9,19286.02
2016-10-13,306.8,303.89,306.94,303.51,16143.98
2016-10-14,303.47,305.6,306.0,303.2,12690.92
2016-10-17,305.45,302.45,305.5,301.5,18957.03
2016-10-18,302.5,307.16,308.5,302.0,30389.31
2016-10-19,308.5,306.45,308.75,305.1,14123.28
2016-10-20,307.39,305.48,307.39,304.8,14079.92
2016-10-21,305.08,304.19,305.48,302.59,11483.32
2016-10-24,302.6,306.93,307.0,302.6,26246.52
2016-10-25,307.39,312.94,313.0,307.39,43762.39
2016-10-26,313.0,313.68,318.31,311.65,46813.07
2016-10-27,312.99,316.87,318.22,311.01,32951.62
2016-10-28,317.5,317.05,318.43,314.0,20137.33
2016-10-31,319.0,317.95,322.8,316.8,43596.1
2016-11-01,317.95,316.68,319.0,315.55,19512.39
2016-11-02,316.09,315.18,317.16,313.68,20636.42
2016-11-03,315.0,315.86,316.46,314.15,18690.81
2016-11-04,315.99,314.82,318.25,313.98,20619.27
2016-11-07,315.0,315.33,317.0,313.2,16047.8
2016-11-08,316.5,320.0,322.18,315.68,34193.83
2016-11-09,320.0,316.81,321.97,313.8,30004.49
2016-11-10,319.1,319.13,321.0,317.73,17804.96
2016-11-11,317.99,315.08,318.3,314.8,35902.65
2016-11-14,315.55,310.99,315.87,309.99,39920.49
2016-11-15,310.03,314.01,315.65,310.03,24470.55
2016-11-16,313.81,313.15,315.4,312.0,13399.81
2016-11-17,312.08,311.04,313.0,310.53,18337.76
2016-11-18,311.16,310.0,311.8,309.88,19377.69
2016-11-21,311.02,309.5,311.66,308.37,26083.84
2016-11-22,310.3,308.87,310.45,308.37,26424.27
2016-11-23,311.0,312.95,313.0,309.11,34015.04
2016-11-24,313.2,316.93,317.0,311.42,39078.7
2016-11-25,317.04,316.89,318.0,313.42,22369.67
2016-11-28,317.55,319.5,320.18,316.6,49253.01
2016-11-29,320.7,323.96,330.45,319.41,58830.62
2016-11-30,321.22,319.08,323.3,318.45,26752.37
2016-12-01,320.0,321.02,324.59,318.68,27941.82
2016-12-02,321.0,321.77,323.2,319.0,30628.33
2016-12-05,319.2,315.93,324.54,315.82,42060.81
2016-12-06,316.23,326.42,326.58,316.23,38923.09
2016-12-07,327.12,327.45,328.5,323.97,25271.74
2016-12-08,328.01,337.71,340.0,327.0,54475.78
2016-12-09,337.2,337.76,339.42,334.02,34495.59
2016-12-12,337.7,326.86,340.0,325.7,50332.44
2016-12-13,326.84,333.01,335.0,325.5,41780.0
2016-12-14,333.0,332.27,334.07,328.5,32029.02
2016-12-15,332.46,328.05,332.99,325.58,39202.75
2016-12-16,327.0,327.58,329.88,323.58,25051.26
2016-12-19,326.0,325.96,334.37,325.61,30471.87
2016-12-20,326.04,326.48,327.0,321.81,30831.59
2016-12-21,326.9,328.66,329.29,323.56,24711.24
2016-12-22,328.0,325.2,328.46,324.88,14678.13
2016-12-23,323.55,320.03,324.5,319.13,31095.55
2016-12-26,319.03,324.48,324.99,316.2,26001.43
2016-12-27,324.51,326.16,328.8,323.5,20062.29
2016-12-28,326.99,323.72,328.0,323.33,17878.11
2016-12-29,324.0,327.31,327.87,323.0,21225.12
2016-12-30,326.61,334.15,335.29,326.61,34687.67
2017-01-03,334.28,334.56,337.0,332.81,20763.89
2017-01-04,334.62,351.91,352.17,334.6,65257.38
2017-01-05,350.0,346.74,351.45,345.44,41704.48
2017-01-06,346.64,350.76,359.78,346.1,68095.62
2017-01-09,347.8,348.51,352.88,346.54,35405.0
2017-01-10,348.45,349.0,352.0,346.6,31727.64
2017-01-11,348.0,345.45,348.0,343.5,23598.51
2017-01-12,346.55,347.05,347.4,344.51,17779.4
2017-01-13,346.98,344.87,347.39,343.88,18282.48
2017-01-16,344.13,341.47,344.8,338.8,36855.45
2017-01-17,342.6,349.13,351.5,342.0,35188.38
2017-01-18,348.88,355.08,356.77,347.21,46005.7
2017-01-19,355.0,354.72,358.48,351.7,28523.92
2017-01-20,354.9,354.99,357.4,353.03,21344.17
2017-01-23,356.88,351.22,359.8,349.46,32581.18
2017-01-24,351.27,350.31,352.8,346.75,26914.58
2017-01-25,349.98,347.63,349.98,346.2,22990.36
2017-01-26,348.14,344.42,348.8,341.3,37826.17
2017-02-03,346.0,346.85,349.18,345.0,20936.43
2017-02-06,348.49,346.85,348.89,344.96,15680.79
2017-02-07,346.84,343.58,347.4,343.14,20519.83
2017-02-08,343.76,344.21,345.5,342.67,19088.54
2017-02-09,345.0,347.61,348.79,344.61,23324.38
2017-02-10,348.62,345.08,349.82,345.0,24056.59
2017-02-13,344.0,349.75,351.9,341.92,53587.9
2017-02-14,349.54,350.21,352.6,349.1,26558.68
2017-02-15,351.5,348.53,352.44,347.2,26256.96
2017-02-16,348.5,348.09,348.62,345.51,17642.3
2017-02-17,348.9,350.56,354.44,347.5,29102.34
2017-02-20,350.41,361.29,362.32,350.01,61853.4
2017-02-21,361.88,358.74,362.43,357.18,27705.77
2017-02-22,360.61,361.89,366.52,360.0,37130.31
2017-02-23,360.97,361.7,365.48,359.76,23328.06
2017-02-24,362.0,362.62,362.89,360.05,17692.78
2017-02-27,362.49,357.2,362.85,356.8,25400.46
2017-02-28,357.0,354.66,359.2,353.58,27473.51
2017-03-01,355.1,356.61,358.2,355.0,21944.2
2017-03-02,356.71,356.82,357.0,354.53,22103.62
2017-03-03,355.0,356.54,358.22,355.0,14153.55
2017-03-06,357.66,358.96,359.54,356.55,22818.84
2017-03-07,358.03,367.2,368.88,358.03,46286.98
2017-03-08,367.18,367.28,368.49,365.5,16037.7
2017-03-09,367.0,369.9,369.98,365.56,23406.06
2017-03-10,369.92,369.85,377.0,368.36,40951.05
2017-03-13,370.05,371.55,374.33,367.53,27674.32
2017-03-14,371.55,369.5,373.85,368.34,20416.49
2017-03-15,369.5,374.68,375.15,369.01,25155.26
2017-03-16,376.56,374.77,378.3,372.8,25022.6
2017-03-17,373.1,378.48,384.45,373.1,34700.26
2017-03-20,380.5,386.41,386.71,378.88,31545.94
2017-03-21,386.55,394.01,396.5,386.5,48460.96
2017-03-22,390.53,394.48,394.6,385.0,45532.71
2017-03-23,392.03,389.79,393.99,386.6,34504.81
2017-03-24,392.32,386.82,393.22,385.0,33287.72
2017-03-27,386.03,378.82,389.26,378.39,53690.28
2017-03-28,379.95,380.26,381.15,376.66,41187.17
2017-03-29,381.01,383.65,385.8,379.9,37299.67
2017-03-30,383.0,386.14,386.89,382.6,31612.99
2017-03-31,386.2,386.36,388.0,384.18,24474.22
2017-04-05,385.66,389.66,394.99,385.0,40789.98
2017-04-06,389.01,391.91,393.0,386.63,28857.2
2017-04-07,392.99,392.87,394.0,389.6,24097.23
2017-04-10,394.0,389.2,394.0,388.0,28869.48
2017-04-11,388.05,385.29,390.7,380.6,43530.72
2017-04-12,385.29,390.23,391.0,384.8,27002.91
2017-04-13,390.78,398.39,398.59,390.51,45648.35
2017-04-14,399.43,395.45,399.88,395.0,23646.56
2017-04-17,391.0,395.79,398.28,388.55,28793.71
2017-04-18,394.6,404.65,406.55,394.6,49581.0
2017-04-19,403.0,405.74,409.1,402.86,37550.11
2017-04-20,406.09,415.31,420.43,406.09,50457.68
2017-04-21,415.0,400.53,415.6,400.0,49332.92
2017-04-24,400.62,398.55,405.0,389.0,50037.97
2017-04-25,404.8,418.89,420.17,404.8,76192.71
2017-04-26,418.85,417.96,428.68,413.01,56624.12
2017-04-27,415.53,421.44,421.97,410.43,28240.71
2017-04-28,421.99,413.48,423.0,409.9,49505.87
2017-05-02,411.6,412.08,415.0,409.18,23291.68
2017-05-03,411.0,417.61,417.66,411.0,20267.91
2017-05-04,414.63,416.0,418.48,414.63,26709.15
2017-05-05,416.2,416.19,422.78,415.1,37437.11
2017-05-08,416.18,405.48,417.0,404.72,40721.65
2017-05-09,404.44,408.76,409.88,398.0,52801.92
2017-05-10,408.4,410.09,414.44,407.02,26039.38
2017-05-11,408.4,412.16,414.7,406.51,30467.64
2017-05-12,413.59,413.47,415.3,410.01,22337.42
2017-05-15,413.12,419.55,420.35,413.12,33447.35
2017-05-16,419.6,430.12,431.22,418.26,50164.9
2017-05-17,429.0,426.6,430.19,424.88,27515.21
2017-05-18,425.05,429.54,430.7,425.01,24300.8
2017-05-19,429.57,440.82,441.8,429.57,38310.83
2017-05-22,439.04,441.78,446.01,436.2,35321.49
2017-05-23,442.25,454.2,454.47,442.25,48454.39
2017-05-24,452.9,450.32,456.48,446.0,40226.18
2017-05-25,448.71,450.6,452.96,447.5,28898.42
2017-05-26,450.82,451.92,455.6,448.0,27386.64
2017-05-31,450.0,442.94,450.5,440.11,44312.25
2017-06-01,442.5,449.28,449.95,441.01,40604.78
2017-06-02,450.0,447.31,450.95,445.6,21785.26
2017-06-05,448.04,444.41,449.0,442.35,19241.2
2017-06-06,444.97,448.82,449.0,444.2,20402.44
2017-06-07,449.12,459.37,460.0,449.12,38834.3
2017-06-08,461.32,464.31,464.4,458.5,28951.11
2017-06-09,464.24,465.74,470.8,463.0,31430.76
2017-06-12,467.0,472.88,475.44,465.0,35109.16
2017-06-13,473.05,473.04,474.5,467.0,24237.98
2017-06-14,472.79,474.39,477.5,470.48,33768.63
2017-06-15,475.0,464.3,475.48,464.0,50202.8
2017-06-16,461.5,462.63,467.49,461.26,33331.8
2017-06-19,461.96,470.17,470.39,461.96,38536.68
2017-06-20,473.0,466.3,474.88,465.66,34505.39
2017-06-21,469.55,472.71,473.0,466.03,42038.54
2017-06-22,473.02,472.75,477.93,471.2,38242.34
2017-06-23,472.86,472.73,474.88,468.33,31303.62
2017-06-26,473.01,484.68,485.0,472.0,52932.57
2017-06-27,482.82,484.1,485.0,480.85,27980.78
2017-06-28,484.09,475.3,484.09,473.0,37728.74
2017-06-29,476.3,473.01,477.35,470.0,35092.72
2017-06-30,471.51,471.85,474.16,467.8,22427.17
2017-07-03,474.2,460.37,474.2,457.9,49628.53
2017-07-04,458.96,451.92,460.0,449.0,56488.95
2017-07-05,453.01,460.13,460.33,453.01,37540.32
2017-07-06,458.11,455.98,460.2,450.6,42044.39
2017-07-07,451.05,445.97,451.1,441.2,37796.47
2017-07-10,446.88,454.47,454.9,442.97,36624.09
2017-07-11,454.5,463.13,464.58,454.0,44601.82
2017-07-12,465.8,457.47,465.99,455.0,28950.72
2017-07-13,455.35,456.16,461.91,453.68,25951.35
2017-07-14,456.25,456.41,458.76,453.05,17726.57
2017-07-17,457.04,450.07,458.04,446.28,35263.68
2017-07-18,451.99,452.55,453.99,448.0,30684.49
2017-07-19,454.0,456.86,463.62,452.8,56259.94
2017-07-20,455.86,466.47,466.89,455.86,46634.87
2017-07-21,466.96,473.2,475.01,463.66,46792.41
2017-07-24,474.88,477.8,485.35,474.88,42716.43
2017-07-25,482.2,477.96,482.8,476.1,21929.99
2017-07-26,478.05,471.63,481.63,466.56,31470.18
2017-07-27,471.63,473.87,475.85,471.1,19595.03
2017-07-28,471.0,483.92,484.07,467.71,46618.77
2017-07-31,484.0,481.22,487.96,481.0,38412.18
2017-08-01,481.0,480.24,483.0,477.4,27501.54
2017-08-02,480.04,482.84,484.88,478.51,26774.22
2017-08-03,483.68,477.22,486.85,475.63,31768.39
2017-08-04,477.0,473.64,478.98,472.6,18681.14
2017-08-07,472.5,481.56,482.4,471.13,23099.37
2017-08-08,482.0,482.58,484.22,479.5,16051.58
2017-08-09,484.84,490.85,492.98,482.03,41794.47
2017-08-10,491.09,491.63,499.6,489.0,35364.38
2017-08-11,489.0,484.06,496.55,483.48,36572.57
2017-08-14,485.21,499.83,500.1,485.21,39331.47
2017-08-15,500.11,495.97,501.1,495.01,27163.22
2017-08-16,498.0,496.49,498.8,493.0,18587.22
2017-08-17,497.6,492.69,497.6,489.8,25846.73
2017-08-18,492.8,489.65,494.44,488.0,23857.75
2017-08-21,488.0,489.73,494.4,486.94,23546.62
2017-08-22,487.4,487.22,489.48,476.0,42457.03
2017-08-23,485.45,494.01,494.63,484.32,27214.99
2017-08-24,493.99,492.81,496.4,492.02,18156.78
2017-08-25,493.45,492.99,494.25,489.32,17297.88
2017-08-28,493.0,492.04,497.29,491.03,29021.07
2017-08-29,493.02,489.44,494.88,488.01,25176.62
2017-08-30,489.7,492.97,493.75,489.16,18503.64
2017-08-31,494.04,491.15,494.88,489.8,18736.86
2017-09-01,490.2,495.18,496.28,490.03,31451.0
2017-09-04,495.18,492.42,496.66,491.27,18931.62
2017-09-05,492.88,489.99,493.99,489.5,22622.15
2017-09-06,490.0,484.98,492.77,484.84,33006.5
2017-09-07,485.31,481.27,486.9,480.06,33320.16
2017-09-08,478.25,474.37,480.5,474.0,41173.27
2017-09-11,471.09,478.32,482.22,469.98,45374.4
2017-09-12,479.5,484.91,486.0,478.4,34341.63
2017-09-13,485.0,491.63,492.2,481.38,33075.7
2017-09-14,492.99,490.71,494.03,488.99,19399.49
2017-09-15,492.5,489.84,492.5,488.0,16039.46
2017-09-18,490.14,498.97,500.5,490.14,42206.81
2017-09-19,500.3,496.95,502.5,496.01,23054.81
2017-09-20,496.9,496.2,500.02,496.0,17318.16
2017-09-21,495.94,498.77,500.58,492.88,19402.68
2017-09-22,496.9,499.93,500.18,495.8,16343.53
2017-09-25,500.31,507.24,508.2,500.3,32697.56
2017-09-26,506.69,509.29,510.0,503.6,25470.49
2017-09-27,508.92,508.21,511.03,506.07,16671.11
2017-09-28,507.2,518.46,520.2,507.15,25969.85
2017-09-29,516.0,517.64,525.88,515.5,22436.22
2017-10-09,524.54,527.77,535.55,520.1,34891.29
2017-10-10,527.05,540.06,540.49,527.01,31006.44
2017-10-11,538.1,545.54,551.25,538.1,33406.43
2017-10-12,545.0,544.09,547.5,540.18,19646.22
2017-10-13,545.0,556.15,556.6,542.01,27858.42
2017-10-16,559.99,560.69,566.66,555.87,29909.01
2017-10-17,560.97,556.73,560.97,554.0,20977.12
2017-10-18,554.2,560.72,562.59,554.2,19178.65
2017-10-19,561.0,582.6,585.15,560.72,40658.82
2017-10-20,581.0,574.33,581.0,571.76,31534.33
2017-10-23,574.92,573.41,580.5,568.0,23771.82
2017-10-24,572.0,567.33,573.8,563.61,31274.28
2017-10-25,569.75,565.67,571.68,562.06,25076.0
2017-10-26,605.0,605.09,613.0,591.91,115434.97
2017-10-27,602.11,649.63,655.0,600.03,84383.79
2017-10-30,643.05,622.08,644.0,621.0,81007.86
2017-10-31,622.01,618.03,627.6,611.88,51875.68
2017-11-01,620.88,623.01,631.54,619.22,43435.25
2017-11-02,626.95,626.92,629.78,621.0,34249.73
2017-11-03,628.65,639.17,643.44,628.65,48188.97
2017-11-06,641.5,653.06,657.62,640.2,48513.98
2017-11-07,650.58,642.07,657.15,638.18,55564.85
2017-11-08,642.33,650.38,654.5,642.33,43951.94
2017-11-09,648.0,650.07,654.15,644.61,33641.13
2017-11-10,650.43,677.95,683.4,650.43,74078.6
2017-11-13,680.0,687.88,692.78,675.8,49869.84
2017-11-14,687.14,678.75,687.22,677.35,46366.71
2017-11-15,678.75,688.08,689.99,674.0,45036.33
2017-11-16,686.01,719.11,719.96,686.01,60716.32
2017-11-17,696.0,690.25,709.0,677.77,123861.24
2017-11-20,676.8,679.15,685.6,660.0,88305.82
2017-11-21,669.0,677.25,688.8,662.02,96016.51
2017-11-22,677.0,650.52,688.0,650.0,128498.26
2017-11-23,642.0,633.73,646.0,630.22,109599.13
2017-11-24,635.9,630.04,642.5,622.23,76541.94
2017-11-27,634.0,621.29,636.33,613.01,63548.46
2017-11-28,625.06,648.23,648.88,624.0,70291.83
2017-11-29,649.94,638.12,651.97,634.01,46763.72
2017-11-30,635.51,631.0,648.48,626.0,38019.62
2017-12-01,638.01,622.35,638.99,620.13,47192.74
2017-12-04,623.95,637.79,644.1,616.72,54267.71
2017-12-05,634.0,632.96,647.4,630.13,47465.76
2017-12-06,631.5,625.01,644.1,620.0,58174.09
2017-12-07,624.95,616.69,624.99,615.26,51032.62
2017-12-08,615.42,627.28,628.85,615.42,45503.39
2017-12-11,631.0,650.99,651.95,631.0,72849.17
2017-12-12,658.7,651.32,658.77,651.02,47889.31
2017-12-13,654.99,668.21,670.0,650.72,48502.48
2017-12-14,669.98,664.55,671.3,660.5,31967.94
2017-12-15,664.0,653.79,667.95,650.78,32255.95
2017-12-18,660.0,665.77,669.8,658.58,39162.28
2017-12-19,663.0,667.09,672.44,661.0,44072.21
2017-12-20,669.9,684.91,686.86,664.03,63601.31
2017-12-21,683.0,681.74,687.42,675.5,46680.38
2017-12-22,680.0,682.92,685.9,677.01,28317.01
2017-12-25,686.0,688.12,696.3,683.72,36214.28
2017-12-26,688.18,680.81,692.99,676.5,31867.66
2017-12-27,684.86,664.18,684.86,662.5,37722.05
2017-12-28,687.0,718.69,719.9,671.32,124141.07
2017-12-29,718.0,697.49,726.5,691.6,76038.87
2018-01-02,700.0,703.85,710.16,689.89,49612.48
2018-01-03,701.5,715.86,721.4,699.74,52019.41
2018-01-04,721.4,737.07,743.5,719.33,72205.08
2018-01-05,741.0,738.36,746.03,728.22,39989.07
2018-01-08,735.02,752.13,756.5,735.02,52204.56
2018-01-09,752.21,782.52,783.0,752.21,64591.95
2018-01-10,785.0,785.71,788.88,773.48,47714.24
2018-01-11,787.0,774.81,788.0,772.0,50656.07
2018-01-12,773.77,788.42,788.8,767.02,45988.24
2018-01-15,793.46,785.37,799.06,779.02,52473.13
2018-01-16,780.48,772.94,788.61,768.0,65428.33
2018-01-17,770.0,747.93,774.0,738.51,90709.54
2018-01-18,747.93,750.74,765.0,744.09,58978.51
2018-01-19,752.9,750.18,758.9,739.02,50925.56
2018-01-22,751.81,773.64,774.0,751.81,67126.75
2018-01-23,777.81,773.78,780.0,768.6,49549.18
2018-01-24,776.44,764.46,776.46,758.6,43298.81
2018-01-25,761.0,769.16,776.0,751.0,50040.72
2018-01-26,767.24,777.22,777.4,764.0,43978.33
2018-01-29,778.76,736.32,779.67,735.0,74535.51
2018-01-30,736.0,742.08,748.77,730.02,51911.03
2018-01-31,739.0,764.54,771.71,739.0,60402.41
2018-02-01,767.0,757.73,767.3,752.92,50582.61
2018-02-02,752.22,740.4,753.23,725.0,75420.82
2018-02-05,727.22,718.23,729.96,705.6,98995.85
2018-02-06,703.0,708.86,722.6,703.0,88168.71
2018-02-07,720.0,683.43,723.88,682.01,88289.98
2018-02-08,682.2,700.99,718.0,682.2,83409.43
2018-02-09,680.0,683.43,689.89,658.0,105578.26
2018-02-12,691.0,697.48,705.5,685.2,64179.55
2018-02-13,705.02,711.98,714.82,704.5,53389.18
2018-02-14,720.0,718.45,720.0,712.22,30652.6
2018-02-22,727.3,742.45,744.0,723.24,50764.69
2018-02-23,747.0,742.48,756.56,737.0,38158.77
2018-02-26,746.88,743.51,752.05,733.02,43658.24
2018-02-27,749.0,737.98,756.0,737.22,42601.54
2018-02-28,732.0,725.62,742.3,719.0,48330.67
2018-03-01,728.0,741.97,746.85,723.77,44794.65
2018-03-02,738.0,736.41,743.56,730.0,25991.9
2018-03-05,738.18,720.11,742.0,717.03,37234.7
2018-03-06,725.0,718.26,727.6,697.13,64570.36
2018-03-07,715.0,710.04,724.0,708.99,34595.94
2018-03-08,714.0,722.76,724.0,708.0,35349.3
2018-03-09,727.55,728.2,732.57,723.5,30171.0
2018-03-12,729.55,723.95,733.92,722.77,39888.41
2018-03-13,723.0,710.35,726.6,710.0,38577.09
2018-03-14,709.67,726.88,728.08,707.22,37355.76
2018-03-15,728.02,746.47,747.0,728.02,56148.79
2018-03-16,747.6,739.85,753.98,738.88,35855.52
2018-03-19,743.97,753.48,753.99,739.0,38666.58
2018-03-20,750.0,747.73,752.0,740.0,28877.2
2018-03-21,750.11,742.0,753.11,740.0,26742.71
2018-03-22,744.0,726.08,748.0,724.01,37486.97
2018-03-23,701.0,711.06,723.49,700.08,52546.77
2018-03-26,708.0,713.49,715.06,701.88,46256.11
2018-03-27,723.0,714.74,725.88,704.0,47548.44
2018-03-28,699.97,682.05,703.0,669.0,113539.72
2018-03-29,682.2,689.1,697.85,658.41,79081.96
